participant.id_in_session,treatment,mod,player.SN_car_A,player.EE,player.PNB,player.NE,player.my_trip,player.HH,player.HL,player.LH,player.LL,player.year_born,player.gender,player.education,player.income,player.family,player.children,player.trust_parlament,player.trust_county,player.trust_municipality,player.trust_government,player.trust_politicians,player.trust_parties,player.vote,player.air_pollution,player.road_pricing,player.revenues,player.tax,player.tax_level,player.Madrid_central,player.effect_rp,player.effect_rp_others,player.comments,session.code
dqw6kryc,Baseline,1,0.0,7.0,9.0,9.0,11.0,3.0,11.0,11.0,9.0,1996.0,0.0,3.0,2.0,1.0,0.0,5.0,1.0,2.0,5.0,4.0,1.0,12.0,6.0,2.0,1.0,7.0,4.0,6.0,3.0,1.0,No da la opción de que viven 0 hijos menores de 14 años con nosotros. ,uln4i2w2
lxk5jg4h,Pollution,2,0.0,9.0,10.0,10.0,11.0,11.0,9.0,10.0,9.0,2003.0,0.0,2.0,0.0,4.0,1.0,5.0,6.0,6.0,5.0,2.0,2.0,13.0,7.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,,uln4i2w2
7gij7cjw,Public Services,3,0.0,8.0,10.0,9.0,11.0,11.0,10.0,8.0,10.0,1999.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,1.0,,uln4i2w2
2k427npd,Road Pricing,4,0.0,8.0,9.0,8.0,7.0,6.0,8.0,3.0,6.0,1996.0,0.0,3.0,2.0,4.0,0.0,8.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,7.0,2.0,1.0,1.0,,uln4i2w2
2yc6rfw3,Social Norm,5,0.0,9.0,10.0,9.0,11.0,11.0,11.0,11.0,11.0,1994.0,0.0,3.0,2.0,3.0,0.0,8.0,2.0,5.0,2.0,2.0,1.0,13.0,9.0,5.0,3.0,4.0,9.0,6.0,3.0,3.0,,uln4i2w2
gymz3qag,Baseline,1,0.0,5.0,9.0,7.0,11.0,11.0,11.0,8.0,8.0,2001.0,0.0,3.0,0.0,3.0,0.0,4.0,3.0,3.0,5.0,3.0,4.0,0.0,4.0,9.0,1.0,3.0,4.0,2.0,9.0,9.0,,uln4i2w2
dejwknyd,Pollution,2,0.0,5.0,9.0,9.0,9.0,5.0,3.0,5.0,3.0,1980.0,0.0,3.0,4.0,1.0,0.0,4.0,1.0,3.0,4.0,3.0,4.0,13.0,5.0,5.0,7.0,6.0,6.0,9.0,3.0,2.0,A la pregunta ¿Cuántos hijos menores de 15 años viven con usted? no había la posibilidad de contestar 0 y he contestado 1 cuando no tengo hijos  A la pregunta sobre quién voté en las últimas elecciones no había la posibilidad de contestar no voté/no puede votar (soy extranjera residente)  Al añadir mi correo electrónico dentro de la encuesta tengo duda sobre mi anonimato,uln4i2w2
bzwht5ou,Public Services,3,0.0,7.0,10.0,6.0,11.0,10.0,10.0,10.0,10.0,2000.0,0.0,3.0,5.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,13.0,4.0,6.0,6.0,1.0,3.0,7.0,3.0,4.0,,uln4i2w2
hsqyb82x,Road Pricing,4,0.0,5.0,9.0,7.0,10.0,4.0,4.0,4.0,4.0,2001.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,9.0,9.0,7.0,5.0,4.0,4.0,7.0,5.0,,uln4i2w2
k0ws2aur,Social Norm,5,0.0,8.0,10.0,10.0,9.0,9.0,6.0,9.0,9.0,1997.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,5.0,1.0,2.0,5.0,7.0,7.0,2.0,1.0,,uln4i2w2
2g5n7pyg,Baseline,1,0.0,9.0,6.0,7.0,11.0,6.0,6.0,6.0,6.0,2001.0,0.0,2.0,0.0,3.0,0.0,9.0,1.0,2.0,2.0,1.0,1.0,12.0,2.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,,uln4i2w2
g48dixz6,Pollution,2,0.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,3.0,1999.0,1.0,3.0,5.0,3.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,13.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,,uln4i2w2
fwfuqj1n,Public Services,3,0.0,5.0,8.0,10.0,10.0,2.0,2.0,2.0,2.0,2000.0,1.0,3.0,0.0,3.0,0.0,2.0,2.0,6.0,3.0,2.0,2.0,3.0,9.0,5.0,5.0,6.0,4.0,6.0,2.0,1.0,"Considero que la congestion del trafico sí que disminuiría con la tarificación. El problema es que sería porque la gente que no se pudiese permitir pagar ese impuesto tendria que dejar de coger el coche, mientras que las personas con mayor poder adquisitivo seguirían usándolo. Al igual que la subida del precio de la gasolina también sirvió para descongestionar las carreteras en su momento. Al final son las personas que no se pueden permitir coger el coche las que se ven forzadas a usar otros medios, y hay trabajos que dependen de poder desplazarse en coche o furgoneta. No deberia encarecerse utilizar el coche, deberian abaratarse los otros medios de transporte, para que las personas que tengan la opcion de ir en ambos, acaben eligiendo la menos contamiente y a su vez la mas conveniente economicamente para ellos",uln4i2w2
gtdje6cr,Road Pricing,4,0.0,6.0,10.0,10.0,10.0,10.0,10.0,2.0,10.0,1987.0,0.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,7.0,3.0,6.0,7.0,1.0,5.0,9.0,4.0,"No tengo hijos, pero no me daba opcion de responder 0, he tenido que poner 1",uln4i2w2
3eul560y,Social Norm,5,0.0,4.0,9.0,8.0,10.0,2.0,4.0,4.0,8.0,2000.0,0.0,3.0,4.0,3.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,5.0,9.0,2.0,4.0,6.0,4.0,7.0,6.0,3.0,La pregunta: Cuantas personas de menos de 15 años viven en su casa? no tiene posibilidad de responder 0.,uln4i2w2
0cs54xye,Baseline,1,0.0,9.0,10.0,7.0,10.0,3.0,3.0,3.0,3.0,1999.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,1.0,6.0,5.0,5.0,3.0,3.0,3.0,6.0,4.0,2.0,6.0,4.0,2.0,,uln4i2w2
eylqxj71,Pollution,2,0.0,5.0,9.0,6.0,9.0,9.0,9.0,9.0,9.0,1998.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,6.0,6.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,3.0,7.0,6.0,2.0,,uln4i2w2
ruyh9n6b,Public Services,3,0.0,8.0,11.0,1.0,9.0,9.0,9.0,9.0,9.0,2001.0,1.0,1.0,3.0,3.0,0.0,4.0,3.0,9.0,3.0,3.0,1.0,0.0,9.0,4.0,5.0,5.0,5.0,4.0,3.0,6.0,Se pregunta el numero de hijos menores de 15 años pero no permite seleccionar 0 como opcion,uln4i2w2
8pynl7ss,Road Pricing,4,0.0,7.0,9.0,8.0,9.0,6.0,7.0,7.0,6.0,1966.0,1.0,2.0,0.0,2.0,0.0,5.0,3.0,4.0,5.0,4.0,4.0,0.0,6.0,6.0,5.0,6.0,4.0,5.0,4.0,4.0,,uln4i2w2
59n20b5h,Social Norm,5,0.0,8.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,1997.0,1.0,3.0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,9.0,9.0,6.0,5.0,9.0,3.0,5.0,"Había una pregunta que ponía hijos menosres de 15 años en tu casa, y la pregunta mínima era 1, que es la que he contestado, pero la respuesta verdadera sería 0.",uln4i2w2
j2mq41ck,Baseline,1,0.0,8.0,10.0,5.0,9.0,9.0,9.0,9.0,9.0,2001.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,7.0,4.0,7.0,6.0,2.0,5.0,3.0,1.0,"Pienso que el precio debería ir por renta, además de por tipo de coche y hora de uso de la vía.",uln4i2w2
1ikxvt4t,Pollution,2,0.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,1980.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,6.0,6.0,7.0,2.0,1.0,,uln4i2w2
kmuqcxnd,Public Services,3,1.0,5.0,3.0,6.0,11.0,1.0,1.0,1.0,1.0,1998.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,6.0,6.0,5.0,5.0,0.0,5.0,6.0,6.0,6.0,2.0,7.0,2.0,5.0,En la pregunta sobre hijos menores de 15 años te obliga a elegir cómo mínimo 1,uln4i2w2
zzfp66nz,Road Pricing,4,1.0,3.0,6.0,10.0,8.0,7.0,8.0,7.0,7.0,2000.0,0.0,2.0,2.0,2.0,0.0,5.0,8.0,6.0,6.0,6.0,5.0,1.0,6.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,,uln4i2w2
rzj1zkde,Social Norm,5,1.0,4.0,2.0,3.0,10.0,8.0,8.0,3.0,3.0,2003.0,0.0,1.0,0.0,3.0,,3.0,3.0,4.0,2.0,2.0,2.0,8.0,2.0,4.0,2.0,6.0,7.0,7.0,2.0,1.0,,uln4i2w2
8h261v8y,Baseline,1,1.0,8.0,4.0,4.0,9.0,3.0,3.0,3.0,3.0,1998.0,0.0,3.0,0.0,3.0,0.0,4.0,5.0,5.0,3.0,3.0,1.0,13.0,4.0,4.0,7.0,5.0,5.0,7.0,4.0,2.0,,uln4i2w2
kehx30i1,Pollution,2,1.0,4.0,3.0,6.0,11.0,1.0,1.0,1.0,1.0,2003.0,1.0,2.0,0.0,2.0,1.0,6.0,4.0,3.0,5.0,1.0,2.0,1.0,9.0,5.0,7.0,4.0,7.0,9.0,3.0,2.0,"¿Crees que la tarifa vial acentuaría ciertas desigualdades?  ¿Se convertiría el automóvil privado en un lujo?  Preguntas relacionadas con el sector autónomo relacionadas con el impuesto (taxis, ubers, cabifys, deliveries, mensajería,etc) Deberían, durante las unas horas laborables establecidas, dichos perfiles no verse afectados por dichos impuestos  El incentivar el uso del coche eléctrico, ¿soluciona realmente el fondo último del problema del automovilismo, o es una solución a corto-medio plazo?",uln4i2w2
h954glar,Public Services,3,1.0,7.0,4.0,6.0,11.0,1.0,1.0,8.0,1.0,2000.0,0.0,3.0,0.0,2.0,0.0,6.0,5.0,7.0,7.0,5.0,5.0,3.0,6.0,7.0,7.0,7.0,4.0,6.0,6.0,2.0,"En la pregunta de "" con cuántos menores de 15 años convives "" no aparece la opción de poner cero. Creo que ha debido ser un error. En mi caso, sería 0",uln4i2w2
rf36vzrz,Road Pricing,4,1.0,8.0,4.0,6.0,11.0,2.0,2.0,2.0,2.0,1992.0,1.0,3.0,4.0,3.0,0.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,3.0,4.0,7.0,7.0,3.0,5.0,5.0,1.0,El número de hijos que conviven no permite poner 0.,uln4i2w2
zx9q6r8j,Social Norm,5,1.0,6.0,4.0,7.0,9.0,5.0,8.0,7.0,7.0,2000.0,0.0,3.0,2.0,2.0,0.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,5.0,5.0,3.0,7.0,5.0,,uln4i2w2
zuchyshq,Baseline,1,1.0,3.0,2.0,2.0,9.0,1.0,3.0,2.0,10.0,1993.0,1.0,3.0,4.0,1.0,0.0,1.0,5.0,5.0,2.0,2.0,2.0,5.0,7.0,3.0,5.0,5.0,4.0,6.0,2.0,1.0,La sección 3 de preguntas de elegir en el supuesto la opción A hay que explicarla. Estoy seguro de no haber sido el único que ha tenido que leer 5 veces la frase para comprenderla.,uln4i2w2
usw0ho0w,Pollution,2,1.0,8.0,4.0,6.0,6.0,9.0,6.0,3.0,3.0,2000.0,0.0,3.0,0.0,5.0,,5.0,5.0,5.0,5.0,3.0,3.0,13.0,6.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,"En el numero de hijos menores de 15 años convivientes, deberia existir la casilla 0.",uln4i2w2
yg0u2s29,Public Services,3,1.0,4.0,4.0,6.0,11.0,2.0,2.0,2.0,2.0,2003.0,0.0,1.0,0.0,2.0,0.0,5.0,4.0,4.0,5.0,2.0,2.0,0.0,3.0,4.0,7.0,7.0,3.0,5.0,3.0,1.0,"La encuesta no te permitía seleccionar 2004, así que he tenido que seleccionar 2003 a pesar de que los de 2004 ya somos mayores de 18 e incluso algunos tenemos 19 años. Además, tampoco había opción para indicar que había 0 menores de 15 años en tu casa, ni para decir que no habías votado en las últimas elecciones.",uln4i2w2
icyy4gj9,Road Pricing,4,1.0,6.0,2.0,3.0,10.0,3.0,4.0,10.0,10.0,1998.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,5.0,3.0,6.0,2.0,7.0,3.0,1.0,No hay menores de 15 años viviendo en mi casa.,uln4i2w2
ofovwmcu,Social Norm,5,1.0,4.0,2.0,2.0,11.0,11.0,9.0,11.0,6.0,2000.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,4.0,6.0,7.0,3.0,3.0,"Creo que la pregunta de ""cuantos hijos menores de 15 años viven con usted"" está mal formulada porque no deja la opción de 0, como es mi caso, y he tenido que responder 1 aunque es mentira.",uln4i2w2
ej6rauep,Baseline,1,1.0,7.0,9.0,7.0,9.0,11.0,8.0,8.0,9.0,2000.0,1.0,3.0,5.0,3.0,0.0,9.0,2.0,3.0,5.0,3.0,3.0,13.0,2.0,5.0,5.0,5.0,4.0,6.0,5.0,9.0,,uln4i2w2
2jujl8yx,Pollution,2,1.0,4.0,2.0,3.0,11.0,1.0,1.0,1.0,1.0,1999.0,0.0,3.0,3.0,0.0,0.0,7.0,2.0,7.0,7.0,6.0,6.0,0.0,7.0,5.0,7.0,7.0,1.0,7.0,4.0,3.0,En el apartado de hijos menores de 15 años se debería dar la opción de ninguno o 0,uln4i2w2
3zckjiwm,Public Services,3,1.0,3.0,2.0,2.0,9.0,2.0,2.0,3.0,3.0,2001.0,1.0,1.0,0.0,2.0,0.0,2.0,4.0,7.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,2.0,6.0,5.0,7.0,7.0,"Las últimas preguntas de ""si el 20% usan el transporte A pero piensan que debería usarlo el 80%"" me han parecido liosas, estaría bien recordar cuál es el transporte A. No le he encontrado mucho sentido a esta parte.",uln4i2w2
99uvy2a3,Road Pricing,4,1.0,9.0,3.0,4.0,9.0,4.0,3.0,4.0,6.0,2002.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,6.0,5.0,2.0,2.0,0.0,9.0,3.0,4.0,5.0,6.0,9.0,2.0,1.0,,uln4i2w2
1p5o9whu,Social Norm,5,1.0,5.0,2.0,3.0,11.0,2.0,9.0,9.0,4.0,1992.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,5.0,7.0,2.0,7.0,3.0,6.0,3.0,2.0,"En la pregunta referente a los hijos que conviven en el domicilio, no existe la opción de 0.",uln4i2w2
4qwckjvh,Baseline,1,1.0,5.0,3.0,6.0,11.0,1.0,1.0,1.0,1.0,2003.0,1.0,2.0,5.0,4.0,0.0,5.0,1.0,9.0,6.0,3.0,2.0,13.0,7.0,9.0,5.0,7.0,9.0,7.0,9.0,2.0,,uln4i2w2
nu61zd7a,Pollution,2,1.0,5.0,1.0,3.0,11.0,1.0,1.0,1.0,1.0,2001.0,0.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,4.0,6.0,7.0,5.0,2.0,7.0,7.0,7.0,,uln4i2w2
o7sv55mv,Public Services,3,1.0,6.0,3.0,1.0,11.0,11.0,11.0,11.0,11.0,1993.0,0.0,3.0,1.0,2.0,0.0,4.0,1.0,1.0,3.0,9.0,4.0,3.0,2.0,2.0,5.0,7.0,1.0,4.0,1.0,1.0,"Lo que más contamina es tener hijos, porque estás creando más humanos que crearán más humanos contaminantes (y pretenden fomentar la sobrepoblación), y lo siguiente las fábricas y los aviones, que siguen volando vacíos (y contaminando muchísimo más que los coches) solo por no perder los cupos.   Si se fomenta el teletrabajo y las reuniones online no hace falta viajar ni perder el tiempo en el trayecto, es la forma más efectiva de no tener que coger el coche (trayecto de 10-15 minutos vs transporte público mínimo hora media desde mi casa). O que el trayecto cuente dentro de la jornada laboral para poder dormir, limpiar y cocinar (ni siquiera hace falta tener ocio fuera del fin de semana, pero un mínimo de sobrevivir).  También es fácil prohibir las calefacciones del centro que contaminan bastante y en Madrid ni siquiera es necesario poner la calefacción más de una semana porque no hace frío ni en invierno.  Poner puntos de carga (que igual las baterías tb contaminarían bastante siendo todos eléctricos, si ya los móviles son un problema) en barrios pobres o hacer que el transporte público no implique 3 transbordos a cualquier sitio y que solo esperar ya sea más de lo que se tarda en llegar en coche.   Parecen medidas solo aptas para ricos o gente que tenga mucho tiempo que perder y nadie que yo conozca cumple ninguno :(",uln4i2w2
xb5otfec,Road Pricing,4,1.0,5.0,8.0,7.0,10.0,9.0,4.0,8.0,4.0,1998.0,0.0,3.0,3.0,4.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,8.0,7.0,4.0,4.0,,uln4i2w2
t0s3r5ft,Social Norm,5,1.0,7.0,6.0,4.0,2.0,7.0,4.0,5.0,7.0,1994.0,1.0,3.0,0.0,2.0,,3.0,5.0,4.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,,uln4i2w2
3wya37jq,Baseline,1,1.0,6.0,5.0,6.0,4.0,9.0,9.0,9.0,9.0,2002.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,7.0,3.0,2.0,9.0,,uln4i2w2
0j0hel02,Pollution,2,1.0,7.0,4.0,10.0,11.0,2.0,5.0,3.0,3.0,2001.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,7.0,2.0,6.0,6.0,7.0,7.0,3.0,1.0,1.0,,uln4i2w2
j51480ug,Public Services,3,1.0,7.0,9.0,6.0,7.0,3.0,6.0,8.0,8.0,2001.0,0.0,2.0,0.0,3.0,0.0,4.0,6.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,6.0,7.0,2.0,1.0,,uln4i2w2
l8vd0017,Road Pricing,4,1.0,2.0,1.0,3.0,7.0,6.0,4.0,1.0,4.0,1997.0,1.0,3.0,0.0,4.0,,8.0,2.0,4.0,5.0,6.0,1.0,13.0,1.0,2.0,3.0,3.0,8.0,1.0,2.0,5.0,,uln4i2w2
z97sag0o,Social Norm,5,1.0,4.0,3.0,5.0,9.0,7.0,3.0,7.0,3.0,1984.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,2.0,4.0,13.0,4.0,5.0,5.0,2.0,6.0,5.0,2.0,1.0,"muy buena experiencia, siempre me han entretenido sus experimentos, gracias!",uln4i2w2
xfy4mzya,Baseline,1,1.0,5.0,2.0,6.0,10.0,9.0,3.0,3.0,3.0,1980.0,0.0,3.0,4.0,1.0,0.0,4.0,3.0,6.0,3.0,1.0,1.0,9.0,5.0,6.0,4.0,2.0,4.0,6.0,6.0,3.0,,uln4i2w2
f3cgwwti,Pollution,2,1.0,5.0,3.0,6.0,11.0,1.0,1.0,1.0,1.0,1997.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,9.0,2.0,7.0,9.0,7.0,9.0,1.0,No hay gente de menos de 15 años en mi residencia pero no había opción de 0,uln4i2w2
1e3j5imf,Public Services,3,1.0,8.0,7.0,8.0,10.0,3.0,3.0,9.0,8.0,1992.0,0.0,3.0,2.0,0.0,0.0,4.0,4.0,5.0,5.0,3.0,5.0,1.0,5.0,3.0,6.0,3.0,4.0,5.0,5.0,5.0,Muy interesante ,uln4i2w2
hcvx6gus,Road Pricing,4,1.0,4.0,2.0,4.0,11.0,1.0,1.0,1.0,1.0,2002.0,1.0,2.0,0.0,3.0,0.0,1.0,3.0,4.0,5.0,2.0,1.0,3.0,6.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,la pregunta sobre cuantos hijos menores de 15 convivían con usted no daba la opción de 0 por lo que tuve que responder 1.  En la pregunta con los dibujos sobre lo que haría el 80% y lo que hace el 20% y etc... No queda claro cual es la opción A por lo que no queda muy claro que responder.,uln4i2w2
8yxizjok,Social Norm,5,0.0,8.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,1998.0,0.0,3.0,3.0,3.0,0.0,5.0,5.0,5.0,4.0,3.0,3.0,0.0,9.0,4.0,5.0,5.0,2.0,7.0,4.0,4.0,En la opción de número de niños menores de 5 no dejaba poner 0. Además las preguntas de porcentajes donde se suponían situaciones (lo que la gente hace y lo que la gente piensa) no las entendí muy bien.,uln4i2w2
j89nbl9l,Baseline,1,0.0,10.0,8.0,6.0,9.0,9.0,8.0,3.0,9.0,1999.0,1.0,2.0,0.0,2.0,0.0,9.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0,8.0,1.0,1.0,"En la encuesta de datos personales donde pregunta por el número de hijos menores de 15 años asumen que por lo menos hay uno en la casa y debería estar la opción de cero, mi caso es cero pero me obliga la encuesta a por lo menos poner una opción y he puesto 1.",uln4i2w2
uj5049u6,Pollution,2,0.0,8.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1995.0,0.0,3.0,1.0,2.0,0.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,7.0,5.0,2.0,6.0,4.0,5.0,2.0,3.0,"Creo que hay un error en una de las preguntas de la sección 3 de 3. Al preguntar cuántos hijos menores de 15 años están a su cargo, no hay opción a marcar 0. ",uln4i2w2
glhk1k70,Public Services,3,0.0,9.0,11.0,11.0,9.0,7.0,7.0,6.0,7.0,1998.0,0.0,3.0,0.0,4.0,0.0,6.0,5.0,7.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,1.0,9.0,,uln4i2w2
xxzn41d8,Road Pricing,4,0.0,7.0,8.0,9.0,10.0,3.0,2.0,5.0,6.0,2000.0,0.0,3.0,0.0,1.0,0.0,3.0,4.0,4.0,2.0,1.0,1.0,0.0,6.0,5.0,7.0,7.0,7.0,7.0,5.0,5.0,Muy interesante la encuesta y el estudio que se lleva a cabo sobre el impacto que esto tiene,uln4i2w2
kyzxxm4v,Social Norm,5,0.0,7.0,4.0,2.0,10.0,3.0,3.0,5.0,9.0,1967.0,0.0,3.0,3.0,2.0,0.0,1.0,5.0,5.0,3.0,3.0,4.0,1.0,4.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,,uln4i2w2
2yh3thgx,Baseline,1,0.0,8.0,9.0,8.0,10.0,11.0,11.0,11.0,7.0,2000.0,0.0,3.0,0.0,5.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,5.0,7.0,7.0,1.0,3.0,1.0,"En las preguntas de % sobre distintos supuestos he considerado cuando habría menos gente en el trasporte publico o menos gente en la carretera para responder a las preguntas. Cuanta mas gente en la carretera más cogeré el transporte público, principalmente metro o tren. ",uln4i2w2
jmiiv7oa,Pollution,2,0.0,4.0,8.0,6.0,8.0,9.0,10.0,9.0,3.0,2000.0,0.0,3.0,0.0,1.0,0.0,9.0,4.0,5.0,4.0,2.0,2.0,13.0,4.0,3.0,5.0,5.0,6.0,6.0,2.0,1.0,,uln4i2w2
qgz4zlpi,Public Services,3,0.0,7.0,10.0,11.0,10.0,11.0,9.0,9.0,9.0,1981.0,0.0,3.0,2.0,3.0,2.0,5.0,1.0,2.0,6.0,6.0,4.0,3.0,7.0,5.0,6.0,5.0,1.0,7.0,4.0,2.0,Las últimas preguntas sobre el porcentaje de la gente que usa en relación con la que imagina...son difíciles de entender,uln4i2w2
zyp5jsph,Road Pricing,4,0.0,7.0,3.0,6.0,9.0,7.0,5.0,5.0,8.0,1996.0,1.0,3.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,5.0,4.0,1.0,3.0,7.0,7.0,5.0,5.0,"Debe adaptarse Madrid a la utilizacion de la bicicelta como medio de transporte general, es lo más rápido y eficaz para trayectos menores de 30minutos",uln4i2w2
3nruygk4,Social Norm,5,0.0,8.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,1999.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,4.0,5.0,2.0,2.0,0.0,6.0,6.0,5.0,6.0,2.0,7.0,4.0,4.0,,uln4i2w2
4e3evrex,Baseline,1,0.0,8.0,11.0,11.0,10.0,11.0,11.0,10.0,11.0,2000.0,1.0,3.0,5.0,3.0,0.0,4.0,2.0,3.0,5.0,3.0,2.0,0.0,6.0,2.0,5.0,6.0,2.0,7.0,3.0,1.0,La pregunta sobre los menores de 15 años con los que se convive no permite seleccionar 0.,uln4i2w2
dtsnstom,Pollution,2,0.0,7.0,10.0,10.0,11.0,4.0,4.0,10.0,8.0,1998.0,1.0,3.0,5.0,2.0,0.0,1.0,6.0,4.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,,uln4i2w2
qczkxony,Public Services,3,0.0,7.0,8.0,6.0,10.0,11.0,11.0,11.0,11.0,1999.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,9.0,5.0,7.0,4.0,1.0,6.0,6.0,5.0,,uln4i2w2
l32fjokr,Road Pricing,4,0.0,9.0,9.0,7.0,9.0,3.0,5.0,5.0,11.0,1998.0,0.0,3.0,0.0,3.0,0.0,5.0,7.0,9.0,3.0,1.0,1.0,0.0,3.0,6.0,3.0,5.0,6.0,9.0,5.0,9.0,,uln4i2w2
43ka5pq8,Social Norm,5,0.0,7.0,9.0,10.0,8.0,8.0,8.0,6.0,8.0,1997.0,0.0,3.0,1.0,1.0,0.0,3.0,4.0,5.0,2.0,2.0,2.0,0.0,1.0,2.0,7.0,5.0,7.0,1.0,1.0,1.0,,uln4i2w2
31icrenz,Baseline,1,0.0,8.0,9.0,7.0,7.0,6.0,8.0,7.0,4.0,2002.0,1.0,2.0,0.0,1.0,0.0,4.0,4.0,5.0,3.0,2.0,2.0,13.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,6.0,,uln4i2w2
8wlnfqgh,Pollution,2,0.0,4.0,6.0,8.0,10.0,11.0,11.0,11.0,8.0,1955.0,1.0,1.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,,uln4i2w2
w2ri2ul8,Public Services,3,0.0,10.0,11.0,9.0,2.0,6.0,6.0,6.0,6.0,2001.0,0.0,2.0,1.0,3.0,1.0,4.0,7.0,7.0,1.0,1.0,3.0,1.0,5.0,1.0,2.0,3.0,5.0,1.0,3.0,1.0,Experimento genial! Muchas gracias,uln4i2w2
1gvw8q3t,Road Pricing,4,0.0,3.0,9.0,5.0,10.0,8.0,4.0,3.0,9.0,1998.0,0.0,3.0,0.0,2.0,0.0,3.0,3.0,5.0,3.0,1.0,1.0,0.0,6.0,7.0,7.0,6.0,3.0,5.0,3.0,7.0,,uln4i2w2
y7eawb8n,Social Norm,5,0.0,9.0,10.0,11.0,11.0,11.0,11.0,10.0,10.0,2001.0,0.0,2.0,5.0,2.0,0.0,4.0,5.0,6.0,1.0,3.0,5.0,1.0,3.0,4.0,4.0,8.0,8.0,6.0,5.0,2.0,En una de las preguntas he tenido que responder que convivia conmigo un menor de 15 ya que no habia opción de marcar ninguno.,uln4i2w2
